TABLE CRVTime  124111-124154
#  cid 302
# channel,timeOffset
191,23.496900
192,0.933910
193,23.750600
194,0.933910
195,23.750600
196,0.933910
197,23.750600
198,0.933910
199,23.750600
200,0.933910
201,23.750600
202,0.933910
203,23.750600
204,0.933910
205,23.750600
206,0.933910
207,23.750600
208,0.933910
209,23.750600
210,0.933910
211,23.750600
212,0.933910
213,23.750600
214,0.933910
215,23.750600
216,0.933910
217,23.750600
218,0.933910
219,23.750600
220,0.933910
221,23.750600
222,0.933910
223,23.750600
224,1.862040
225,24.615200
226,1.862040
227,24.615200
228,1.862040
229,24.615200
230,1.862040
231,24.615200
232,1.862040
233,24.615200
234,1.862040
235,24.615200
236,1.862040
237,24.615200
238,1.862040
239,24.615200
240,1.862040
241,24.615200
242,1.862040
243,24.615200
244,1.862040
245,24.615200
246,1.862040
247,24.615200
248,1.862040
249,24.615200
250,1.862040
251,24.615200
252,1.862040
253,24.615200
254,1.862040
255,24.615200
256,110.033000
257,24.506100
258,110.033000
259,24.506100
260,110.033000
261,24.506100
262,110.033000
263,24.506100
264,110.033000
265,24.506100
266,110.033000
267,24.506100
268,110.033000
269,24.506100
270,110.033000
271,24.506100
272,110.033000
273,24.506100
274,110.033000
275,24.506100
276,110.033000
277,24.506100
278,110.033000
279,24.506100
280,110.033000
281,24.506100
282,110.033000
283,24.506100
284,110.033000
285,24.506100
286,110.033000
287,24.506100
288,110.220000
289,25.169500
290,110.220000
291,25.169500
292,110.220000
293,25.169500
294,110.220000
295,25.169500
296,110.220000
297,25.169500
298,110.220000
299,25.169500
300,110.220000
301,25.169500
302,110.220000
303,25.169500
304,110.220000
305,25.169500
306,110.220000
307,25.169500
308,110.220000
309,25.169500
310,110.220000
311,25.169500
312,110.220000
313,25.169500
314,110.220000
315,25.169500
316,110.220000
317,25.169500
318,110.220000
319,25.169500
320,111.031000
321,24.701500
322,111.031000
323,24.701500
324,111.031000
325,24.701500
326,111.031000
327,24.701500
328,111.031000
329,24.701500
330,111.031000
331,24.701500
332,111.031000
333,24.701500
334,111.031000
335,24.701500
336,111.031000
337,24.701500
338,111.031000
339,24.701500
340,111.031000
341,24.701500
342,111.031000
343,24.701500
344,111.031000
345,24.701500
346,111.031000
347,24.701500
348,111.031000
349,24.701500
350,111.031000
351,24.701500
352,112.138000
353,25.773300
354,112.138000
355,25.773300
356,112.138000
357,25.773300
358,112.138000
359,25.773300
360,112.138000
361,25.773300
362,112.138000
363,25.773300
364,112.138000
365,25.773300
366,112.138000
367,25.773300
368,112.138000
369,25.773300
370,112.138000
371,25.773300
372,112.138000
373,25.773300
374,112.138000
375,25.773300
376,112.138000
377,25.773300
378,112.138000
379,25.773300
380,112.138000
381,25.773300
382,112.138000
383,25.773300
384,-0.525496
385,12.349900
386,-0.525496
387,12.349900
388,-0.525496
389,12.349900
390,-0.525496
391,12.349900
392,-0.525496
393,12.349900
394,-0.525496
395,12.349900
396,-0.525496
397,12.349900
398,-0.525496
399,12.349900
400,-0.525496
401,12.349900
402,-0.525496
403,12.349900
404,-0.525496
405,12.349900
406,-0.525496
407,12.349900
408,-0.525496
409,12.349900
410,-0.525496
411,12.349900
412,-0.525496
413,12.349900
414,-0.525496
415,12.349900
416,-0.003788
417,12.803300
418,-0.003788
419,12.803300
420,-0.003788
421,12.803300
422,-0.003788
423,12.803300
424,-0.003788
425,12.803300
426,-0.003788
427,12.803300
428,-0.003788
429,12.803300
430,-0.003788
431,12.803300
432,-0.003788
433,12.803300
434,-0.003788
435,12.803300
436,-0.003788
437,12.803300
438,-0.003788
439,12.803300
440,-0.003788
441,12.803300
442,-0.003788
443,12.803300
444,-0.003788
445,12.803300
446,-0.003788
447,12.803300
448,0.858060
449,12.574500
450,0.858060
451,12.574500
452,0.858060
453,12.574500
454,0.858060
455,12.574500
456,0.858060
457,12.574500
458,0.858060
459,12.574500
460,0.858060
461,12.574500
462,0.858060
463,12.574500
464,0.858060
465,12.574500
466,0.858060
467,12.574500
468,0.858060
469,12.574500
470,0.858060
471,12.574500
472,0.858060
473,12.574500
474,0.858060
475,12.574500
476,0.858060
477,12.574500
478,0.858060
479,12.574500
480,1.621570
481,13.793600
482,1.621570
483,13.793600
484,1.621570
485,13.793600
486,1.621570
