TABLE TrkAlignTracker  107000-110000
0, 0_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
#
#
#
TABLE TrkAlignPlane  107000-110000
70, 11_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
71, 11_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
72, 12_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
73, 12_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
74, 12_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
75, 12_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
76, 12_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
77, 12_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
78, 13_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
79, 13_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
80, 13_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
81, 13_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
82, 13_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
83, 13_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
84, 14_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
85, 14_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
86, 14_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
87, 14_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
88, 14_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
89, 14_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
90, 15_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
91, 15_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
92, 15_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
93, 15_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
94, 15_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
95, 15_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
96, 16_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
97, 16_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
98, 16_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
99, 16_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
100, 16_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
101, 16_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
102, 17_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
103, 17_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
104, 17_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
105, 17_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
106, 17_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
107, 17_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
108, 18_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
109, 18_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
110, 18_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
111, 18_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
112, 18_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
113, 18_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
114, 19_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
115, 19_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
116, 19_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
117, 19_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
118, 19_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
119, 19_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
120, 20_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
121, 20_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
122, 20_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
123, 20_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
124, 20_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
125, 20_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
126, 21_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
127, 21_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
128, 21_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
129, 21_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
130, 21_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
131, 21_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
132, 22_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
133, 22_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
134, 22_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
135, 22_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
136, 22_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
137, 22_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
138, 23_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
139, 23_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
140, 23_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
141, 23_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
142, 23_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
143, 23_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
144, 24_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
145, 24_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
146, 24_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
147, 24_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
148, 24_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
149, 24_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
150, 25_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
151, 25_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
152, 25_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
153, 25_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
154, 25_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
155, 25_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
156, 26_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
157, 26_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
158, 26_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
159, 26_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
160, 26_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
161, 26_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
162, 27_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
163, 27_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
164, 27_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
165, 27_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
166, 27_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
167, 27_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
168, 28_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
169, 28_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
170, 28_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
171, 28_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
172, 28_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
173, 28_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
174, 29_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
175, 29_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
176, 29_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
177, 29_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
178, 29_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
179, 29_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
180, 30_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
181, 30_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
182, 30_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
183, 30_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
184, 30_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
185, 30_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
186, 31_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
187, 31_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
188, 31_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
189, 31_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
190, 31_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
191, 31_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
192, 32_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
193, 32_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
194, 32_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
195, 32_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
196, 32_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
197, 32_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
198, 33_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
199, 33_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
200, 33_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201, 33_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
202, 33_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203, 33_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
204, 34_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
205, 34_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
206, 34_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
207, 34_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
208, 34_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
209, 34_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
210, 35_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
211, 35_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
212, 35_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
213, 35_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
214, 35_4_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
215, 35_5_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
#------------------------------------------------------------------------------
