# misalign wires in first three panels by +/- 150 um (odd/even)
TABLE TrkAlignStraw
 6566, 11_2_38,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6567, 11_2_39,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6568, 11_2_40,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6569, 11_2_41,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6570, 11_2_42,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6571, 11_2_43,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6572, 11_2_44,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6573, 11_2_45,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6574, 11_2_46,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6575, 11_2_47,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6576, 11_2_48,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6577, 11_2_49,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6578, 11_2_50,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6579, 11_2_51,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6580, 11_2_52,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6581, 11_2_53,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6582, 11_2_54,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6583, 11_2_55,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6584, 11_2_56,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6585, 11_2_57,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6586, 11_2_58,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6587, 11_2_59,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6588, 11_2_60,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6589, 11_2_61,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6590, 11_2_62,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6591, 11_2_63,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6592, 11_2_64,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6593, 11_2_65,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6594, 11_2_66,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6595, 11_2_67,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6596, 11_2_68,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6597, 11_2_69,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6598, 11_2_70,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6599, 11_2_71,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6600, 11_2_72,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6601, 11_2_73,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6602, 11_2_74,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6603, 11_2_75,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6604, 11_2_76,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6605, 11_2_77,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6606, 11_2_78,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6607, 11_2_79,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6608, 11_2_80,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6609, 11_2_81,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6610, 11_2_82,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6611, 11_2_83,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6612, 11_2_84,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6613, 11_2_85,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6614, 11_2_86,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6615, 11_2_87,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6616, 11_2_88,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6617, 11_2_89,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6618, 11_2_90,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6619, 11_2_91,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6620, 11_2_92,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6621, 11_2_93,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6622, 11_2_94,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6623, 11_2_95,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6624, 11_3_0 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6625, 11_3_1 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6626, 11_3_2 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6627, 11_3_3 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6628, 11_3_4 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6629, 11_3_5 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6630, 11_3_6 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6631, 11_3_7 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6632, 11_3_8 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6633, 11_3_9 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6634, 11_3_10,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6635, 11_3_11,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6636, 11_3_12,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6637, 11_3_13,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6638, 11_3_14,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6639, 11_3_15,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6640, 11_3_16,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6641, 11_3_17,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6642, 11_3_18,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6643, 11_3_19,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6644, 11_3_20,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6645, 11_3_21,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6646, 11_3_22,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6647, 11_3_23,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6648, 11_3_24,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6649, 11_3_25,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6650, 11_3_26,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6651, 11_3_27,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6652, 11_3_28,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6653, 11_3_29,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6654, 11_3_30,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6655, 11_3_31,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6656, 11_3_32,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6657, 11_3_33,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6658, 11_3_34,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6659, 11_3_35,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6660, 11_3_36,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6661, 11_3_37,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6662, 11_3_38,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6663, 11_3_39,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6664, 11_3_40,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6665, 11_3_41,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6666, 11_3_42,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6667, 11_3_43,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6668, 11_3_44,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6669, 11_3_45,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6670, 11_3_46,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6671, 11_3_47,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6672, 11_3_48,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6673, 11_3_49,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6674, 11_3_50,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6675, 11_3_51,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6676, 11_3_52,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6677, 11_3_53,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6678, 11_3_54,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6679, 11_3_55,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6680, 11_3_56,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6681, 11_3_57,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6682, 11_3_58,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6683, 11_3_59,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6684, 11_3_60,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6685, 11_3_61,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6686, 11_3_62,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6687, 11_3_63,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6688, 11_3_64,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6689, 11_3_65,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6690, 11_3_66,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6691, 11_3_67,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6692, 11_3_68,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6693, 11_3_69,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6694, 11_3_70,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6695, 11_3_71,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6696, 11_3_72,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6697, 11_3_73,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6698, 11_3_74,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6699, 11_3_75,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6700, 11_3_76,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6701, 11_3_77,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6702, 11_3_78,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6703, 11_3_79,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6704, 11_3_80,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6705, 11_3_81,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6706, 11_3_82,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6707, 11_3_83,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6708, 11_3_84,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6709, 11_3_85,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6710, 11_3_86,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6711, 11_3_87,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6712, 11_3_88,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6713, 11_3_89,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6714, 11_3_90,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6715, 11_3_91,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6716, 11_3_92,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6717, 11_3_93,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6718, 11_3_94,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6719, 11_3_95,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6720, 11_4_0 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6721, 11_4_1 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6722, 11_4_2 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6723, 11_4_3 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6724, 11_4_4 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6725, 11_4_5 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6726, 11_4_6 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6727, 11_4_7 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6728, 11_4_8 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6729, 11_4_9 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6730, 11_4_10,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6731, 11_4_11,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6732, 11_4_12,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6733, 11_4_13,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6734, 11_4_14,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6735, 11_4_15,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6736, 11_4_16,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6737, 11_4_17,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6738, 11_4_18,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6739, 11_4_19,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6740, 11_4_20,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6741, 11_4_21,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6742, 11_4_22,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6743, 11_4_23,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6744, 11_4_24,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6745, 11_4_25,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6746, 11_4_26,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6747, 11_4_27,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6748, 11_4_28,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6749, 11_4_29,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6750, 11_4_30,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6751, 11_4_31,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6752, 11_4_32,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6753, 11_4_33,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6754, 11_4_34,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6755, 11_4_35,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6756, 11_4_36,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6757, 11_4_37,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6758, 11_4_38,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6759, 11_4_39,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6760, 11_4_40,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6761, 11_4_41,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6762, 11_4_42,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6763, 11_4_43,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6764, 11_4_44,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6765, 11_4_45,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6766, 11_4_46,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6767, 11_4_47,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6768, 11_4_48,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6769, 11_4_49,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6770, 11_4_50,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6771, 11_4_51,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6772, 11_4_52,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6773, 11_4_53,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6774, 11_4_54,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6775, 11_4_55,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6776, 11_4_56,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6777, 11_4_57,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6778, 11_4_58,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6779, 11_4_59,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6780, 11_4_60,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6781, 11_4_61,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6782, 11_4_62,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6783, 11_4_63,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6784, 11_4_64,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6785, 11_4_65,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6786, 11_4_66,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6787, 11_4_67,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6788, 11_4_68,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6789, 11_4_69,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6790, 11_4_70,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6791, 11_4_71,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6792, 11_4_72,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6793, 11_4_73,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6794, 11_4_74,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6795, 11_4_75,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6796, 11_4_76,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6797, 11_4_77,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6798, 11_4_78,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6799, 11_4_79,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6800, 11_4_80,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6801, 11_4_81,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6802, 11_4_82,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6803, 11_4_83,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6804, 11_4_84,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6805, 11_4_85,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6806, 11_4_86,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6807, 11_4_87,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6808, 11_4_88,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6809, 11_4_89,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6810, 11_4_90,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6811, 11_4_91,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6812, 11_4_92,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6813, 11_4_93,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6814, 11_4_94,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6815, 11_4_95,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6816, 11_5_0 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6817, 11_5_1 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6818, 11_5_2 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6819, 11_5_3 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6820, 11_5_4 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6821, 11_5_5 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6822, 11_5_6 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6823, 11_5_7 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6824, 11_5_8 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6825, 11_5_9 ,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6826, 11_5_10,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6827, 11_5_11,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6828, 11_5_12,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6829, 11_5_13,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6830, 11_5_14,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6831, 11_5_15,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6832, 11_5_16,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6833, 11_5_17,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6834, 11_5_18,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6835, 11_5_19,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6836, 11_5_20,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
 6837, 11_5_21,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
