TABLE CRVTime  123680-123680
#  cid 305
# channel,timeOffset
 1349,  11.193
 1350,   0.000
 1351,  11.193
 1352,   0.000
 1353,  11.193
 1354,   0.000
 1355,  11.193
 1356,   0.000
 1357,  11.193
 1358,   0.000
 1359,  11.193
 1360,   0.000
 1361,  11.193
 1362,   0.000
 1363,  11.193
 1364,   0.000
 1365,  11.193
 1366,   0.000
 1367,  11.193
 1368,   0.000
 1369,  11.193
 1370,   0.000
 1371,  11.193
 1372,   0.000
 1373,  11.193
 1374,   0.000
 1375,  11.193
 1376,   0.000
 1377,  10.689
 1378,   0.000
 1379,  10.689
 1380,   0.000
 1381,  10.689
 1382,   0.000
 1383,  10.689
 1384,   0.000
 1385,  10.689
 1386,   0.000
 1387,  10.689
 1388,   0.000
 1389,  10.689
 1390,   0.000
 1391,  10.689
 1392,   0.000
 1393,  10.689
 1394,   0.000
 1395,  10.689
 1396,   0.000
 1397,  10.689
 1398,   0.000
 1399,  10.689
 1400,   0.000
 1401,  10.689
 1402,   0.000
 1403,  10.689
 1404,   0.000
 1405,  10.689
 1406,   0.000
 1407,  10.689
 1408,   0.000
 1409,  10.343
 1410,   0.000
 1411,  10.343
 1412,   0.000
 1413,  10.343
 1414,   0.000
 1415,  10.343
 1416,   0.000
 1417,  10.343
 1418,   0.000
 1419,  10.343
 1420,   0.000
 1421,  10.343
 1422,   0.000
 1423,  10.343
 1424,   0.000
 1425,  10.343
 1426,   0.000
 1427,  10.343
 1428,   0.000
 1429,  10.343
 1430,   0.000
 1431,  10.343
 1432,   0.000
 1433,  10.343
 1434,   0.000
 1435,  10.343
 1436,   0.000
 1437,  10.343
 1438,   0.000
 1439,  10.343
 1440,   0.000
 1441,  10.580
 1442,   0.000
 1443,  10.580
 1444,   0.000
 1445,  10.580
 1446,   0.000
 1447,  10.580
 1448,   0.000
 1449,  10.580
 1450,   0.000
 1451,  10.580
 1452,   0.000
 1453,  10.580
 1454,   0.000
 1455,  10.580
 1456,   0.000
 1457,  10.580
 1458,   0.000
 1459,  10.580
 1460,   0.000
 1461,  10.580
 1462,   0.000
 1463,  10.580
 1464,   0.000
 1465,  10.580
 1466,   0.000
 1467,  10.580
 1468,   0.000
 1469,  10.580
 1470,   0.000
 1471,  10.580
 1472,   0.000
 1473,   9.149
 1474,   0.000
 1475,   9.149
 1476,   0.000
 1477,   9.149
 1478,   0.000
 1479,   9.149
 1480,   0.000
 1481,   9.149
 1482,   0.000
 1483,   9.149
 1484,   0.000
 1485,   9.149
 1486,   0.000
 1487,   9.149
 1488,   0.000
 1489,   9.149
 1490,   0.000
 1491,   9.149
 1492,   0.000
 1493,   9.149
 1494,   0.000
 1495,   9.149
 1496,   0.000
 1497,   9.149
 1498,   0.000
 1499,   9.149
 1500,   0.000
 1501,   9.149
 1502,   0.000
 1503,   9.149
 1504,   0.000
 1505,   8.846
 1506,   0.000
 1507,   8.846
 1508,   0.000
 1509,   8.846
 1510,   0.000
 1511,   8.846
 1512,   0.000
 1513,   8.846
 1514,   0.000
 1515,   8.846
 1516,   0.000
 1517,   8.846
 1518,   0.000
 1519,   8.846
 1520,   0.000
 1521,   8.846
 1522,   0.000
 1523,   8.846
 1524,   0.000
 1525,   8.846
 1526,   0.000
 1527,   8.846
 1528,   0.000
 1529,   8.846
 1530,   0.000
 1531,   8.846
 1532,   0.000
 1533,   8.846
 1534,   0.000
 1535,   8.846
 1536, 112.000
 1537,  24.002
 1538, 112.000
 1539,  24.002
 1540, 112.000
 1541,  24.002
 1542, 112.000
 1543,  24.002
 1544, 112.000
 1545,  24.002
 1546, 112.000
 1547,  24.002
 1548, 112.000
 1549,  24.002
 1550, 112.000
 1551,  24.002
 1552, 112.000
 1553,  24.002
 1554, 112.000
 1555,  24.002
 1556, 112.000
 1557,  24.002
 1558, 112.000
 1559,  24.002
 1560, 112.000
 1561,  24.002
 1562, 112.000
 1563,  24.002
 1564, 112.000
 1565,  24.002
 1566, 112.000
 1567,  24.002
 1568, 111.973
 1569,  26.091
 1570, 111.973
 1571,  26.091
 1572, 111.973
 1573,  26.091
 1574, 111.973
 1575,  26.091
 1576, 111.973
 1577,  26.091
 1578, 111.973
 1579,  26.091
 1580, 111.973
 1581,  26.091
 1582, 111.973
 1583,  26.091
 1584, 111.973
 1585,  26.091
 1586, 111.973
 1587,  26.091
 1588, 111.973
 1589,  26.091
 1590, 111.973
 1591,  26.091
 1592, 111.973
 1593,  26.091
 1594, 111.973
 1595,  26.091
 1596, 111.973
 1597,  26.091
 1598, 111.973
 1599,  26.091
 1600, 112.754
 1601,  25.793
 1602, 112.754
 1603,  25.793
 1604, 112.754
 1605,  25.793
 1606, 112.754
 1607,  25.793
 1608, 112.754
 1609,  25.793
 1610, 112.754
 1611,  25.793
 1612, 112.754
 1613,  25.793
 1614, 112.754
 1615,  25.793
 1616, 112.754
 1617,  25.793
 1618, 112.754
 1619,  25.793
 1620, 112.754
 1621,  25.793
 1622, 112.754
 1623,  25.793
 1624, 112.754
 1625,  25.793
 1626, 112.754
 1627,  25.793
 1628, 112.754
 1629,  25.793
 1630, 112.754
 1631,  25.793
 1632, 112.983
 1633,  26.768
 1634, 112.983
 1635,  26.768
 1636, 112.983
 1637,  26.768
 1638, 112.983
 1639,  26.768
 1640, 112.983
 1641,  26.768
 1642, 112.983
 1643,  26.768
 1644, 112.983
 1645,  26.768
