TABLE CRVTime  123660-123660
#  123660 cid 303
# channel,timeOffset
  744,   9.429
  745,  35.553
  746,   9.429
  747,  35.553
  748,   9.429
  749,  35.553
  750,   9.429
  751,  35.553
  752,   9.429
  753,  35.553
  754,   9.429
  755,  35.553
  756,   9.429
  757,  35.553
  758,   9.429
  759,  35.553
  760,   9.429
  761,  35.553
  762,   9.429
  763,  35.553
  764,   9.429
  765,  35.553
  766,   9.429
  767,  35.553
  768,   9.059
  769,  33.434
  770,   9.059
  771,  33.434
  772,   9.059
  773,  33.434
  774,   9.059
  775,  33.434
  776,   9.059
  777,  33.434
  778,   9.059
  779,  33.434
  780,   9.059
  781,  33.434
  782,   9.059
  783,  33.434
  784,   9.059
  785,  33.434
  786,   9.059
  787,  33.434
  788,   9.059
  789,  33.434
  790,   9.059
  791,  33.434
  792,   9.059
  793,  33.434
  794,   9.059
  795,  33.434
  796,   9.059
  797,  33.434
  798,   9.059
  799,  33.434
  800,   9.733
  801,  34.627
  802,   9.733
  803,  34.627
  804,   9.733
  805,  34.627
  806,   9.733
  807,  34.627
  808,   9.733
  809,  34.627
  810,   9.733
  811,  34.627
  812,   9.733
  813,  34.627
  814,   9.733
  815,  34.627
  816,   9.733
  817,  34.627
  818,   9.733
  819,  34.627
  820,   9.733
  821,  34.627
  822,   9.733
  823,  34.627
  824,   9.733
  825,  34.627
  826,   9.733
  827,  34.627
  828,   9.733
  829,  34.627
  830,   9.733
  831,  34.627
  832,   9.850
  833,  35.285
  834,   9.850
  835,  35.285
  836,   9.850
  837,  35.285
  838,   9.850
  839,  35.285
  840,   9.850
  841,  35.285
  842,   9.850
  843,  35.285
  844,   9.850
  845,  35.285
  846,   9.850
  847,  35.285
  848,   9.850
  849,  35.285
  850,   9.850
  851,  35.285
  852,   9.850
  853,  35.285
  854,   9.850
  855,  35.285
  856,   9.850
  857,  35.285
  858,   9.850
  859,  35.285
  860,   9.850
  861,  35.285
  862,   9.850
  863,  35.285
  864,  10.026
  865,  35.370
  866,  10.026
  867,  35.370
  868,  10.026
  869,  35.370
  870,  10.026
  871,  35.370
  872,  10.026
  873,  35.370
  874,  10.026
  875,  35.370
  876,  10.026
  877,  35.370
  878,  10.026
  879,  35.370
  880,  10.026
  881,  35.370
  882,  10.026
  883,  35.370
  884,  10.026
  885,  35.370
  886,  10.026
  887,  35.370
  888,  10.026
  889,  35.370
  890,  10.026
  891,  35.370
  892,  10.026
  893,  35.370
  894,  10.026
  895,  35.370
  896,   8.386
  897,  33.917
  898,   8.386
  899,  33.917
  900,   8.386
  901,  33.917
  902,   8.386
  903,  33.917
  904,   8.386
  905,  33.917
  906,   8.386
  907,  33.917
  908,   8.386
  909,  33.917
  910,   8.386
  911,  33.917
  912,   8.386
  913,  33.917
  914,   8.386
  915,  33.917
  916,   8.386
  917,  33.917
  918,   8.386
  919,  33.917
  920,   8.386
  921,  33.917
  922,   8.386
  923,  33.917
  924,   8.386
  925,  33.917
  926,   8.386
  927,  33.917
  928,   9.023
  929,  34.187
  930,   9.023
  931,  34.187
  932,   9.023
  933,  34.187
  934,   9.023
  935,  34.187
  936,   9.023
  937,  34.187
  938,   9.023
  939,  34.187
  940,   9.023
  941,  34.187
  942,   9.023
  943,  34.187
  944,   9.023
  945,  34.187
  946,   9.023
  947,  34.187
  948,   9.023
  949,  34.187
  950,   9.023
  951,  34.187
  952,   9.023
  953,  34.187
  954,   9.023
  955,  34.187
  956,   9.023
  957,  34.187
  958,   9.023
  959,  34.187
  960,  10.441
  961,  35.181
  962,  10.441
  963,  35.181
  964,  10.441
  965,  35.181
  966,  10.441
  967,  35.181
  968,  10.441
  969,  35.181
  970,  10.441
  971,  35.181
  972,  10.441
  973,  35.181
  974,  10.441
  975,  35.181
  976,  10.441
  977,  35.181
  978,  10.441
  979,  35.181
  980,  10.441
  981,  35.181
  982,  10.441
  983,  35.181
  984,  10.441
  985,  35.181
  986,  10.441
  987,  35.181
  988,  10.441
  989,  35.181
  990,  10.441
  991,  35.181
  992,  10.003
  993,  35.728
  994,  10.003
  995,  35.728
  996,  10.003
  997,  35.728
  998,  10.003
  999,  35.728
 1000,  10.003
 1001,  35.728
 1002,  10.003
 1003,  35.728
 1004,  10.003
 1005,  35.728
 1006,  10.003
 1007,  35.728
 1008,  10.003
 1009,  35.728
 1010,  10.003
 1011,  35.728
 1012,  10.003
 1013,  35.728
 1014,  10.003
 1015,  35.728
 1016,  10.003
 1017,  35.728
 1018,  10.003
 1019,  35.728
 1020,  10.003
 1021,  35.728
 1022,  10.003
 1023,  35.728
 1024,   0.000
 1025,  19.352
 1026,   0.000
 1027,  19.352
 1028,   0.000
 1029,  19.352
 1030,   0.000
 1031,  19.352
 1032,   0.000
 1033,  19.352
 1034,   0.000
 1035,  19.352
 1036,   0.000
 1037,  19.352
 1038,   0.000
 1039,  19.352
 1040,   0.000
 1041,  19.352
 1042,   0.000
 1043,  19.352
 1044,   0.000
 1045,  19.352
 1046,   0.000
 1047,  19.352
 1048,   0.000
 1049,  19.352
 1050,   0.000
 1051,  19.352
 1052,   0.000
 1053,  19.352
 1054,   0.000
 1055,  19.352
 1056,   0.000
 1057,  20.750
 1058,   0.000
 1059,  20.750
 1060,   0.000
 1061,  20.750
 1062,   0.000
 1063,  20.750
 1064,   0.000
 1065,  20.750
 1066,   0.000
 1067,  20.750
 1068,   0.000
 1069,  20.750
 1070,   0.000
 1071,  20.750
 1072,   0.000
 1073,  20.750
 1074,   0.000
 1075,  20.750
 1076,   0.000
 1077,  20.750
 1078,   0.000
 1079,  20.750
 1080,   0.000
 1081,  20.750
 1082,   0.000
 1083,  20.750
 1084,   0.000
 1085,  20.750
 1086,   0.000
 1087,  20.750
 1088,   0.000
 1089,  20.913
 1090,   0.000
 1091,  20.913
 1092,   0.000
 1093,  20.913
 1094,   0.000
 1095,  20.913
 1096,   0.000
 1097,  20.913
 1098,   0.000
 1099,  20.913
 1100,   0.000
 1101,  20.913
 1102,   0.000
 1103,  20.913
 1104,   0.000
 1105,  20.913
 1106,   0.000
 1107,  20.913
 1108,   0.000
 1109,  20.913
 1110,   0.000
 1111,  20.913
 1112,   0.000
 1113,  20.913
 1114,   0.000
 1115,  20.913
 1116,   0.000
 1117,  20.913
 1118,   0.000
 1119,  20.913
 1120,   0.000
 1121,  21.514
 1122,   0.000
 1123,  21.514
 1124,   0.000
 1125,  21.514
 1126,   0.000
 1127,  21.514
 1128,   0.000
 1129,  21.514
 1130,   0.000
 1131,  21.514
 1132,   0.000
 1133,  21.514
 1134,   0.000
 1135,  21.514
 1136,   0.000
 1137,  21.514
 1138,   0.000
 1139,  21.514
 1140,   0.000
 1141,  21.514
 1142,   0.000
 1143,  21.514
 1144,   0.000
 1145,  21.514
 1146,   0.000
 1147,  21.514
 1148,   0.000
 1149,  21.514
 1150,   0.000
 1151,  21.514
 1152,   0.000
 1153,  20.242
 1154,   0.000
 1155,  20.242
 1156,   0.000
 1157,  20.242
 1158,   0.000
 1159,  20.242
